FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,class
15,16,3,14,7,3.9697142298244543,1,4,5,8.977781246814803,5,10,26,3,1
4,14,9,41,0,3.283423516075895,3,4,20,13.307104662368316,7,9,59,8,1
8,27,5,6,3,3.7810713784416405,0,2,7,5.748300951501627,18,8,42,2,1
19,6,7,12,7,4.030396647358073,1,2,15,7.858717161876795,28,6,36,8,1
7,3,10,24,4,3.136801251143872,0,1,6,10.044310583205151,6,19,63,9,1
13,5,9,10,0,2.709510397737652,4,3,17,5.242188233439444,12,6,48,5,1
10,47,6,25,5,4.114878827780113,0,4,18,4.9645158301086045,13,5,44,8,1
5,47,8,43,3,4.055073698130023,4,4,11,3.51476413192286,19,19,63,4,1
15,7,4,31,5,2.650182920887456,1,4,21,8.1049859312702,17,13,61,3,1
2,17,14,22,6,3.758942240846479,4,3,13,7.9889886303859905,21,6,74,9,1
3,27,10,36,8,3.93350406474426,3,4,16,11.306156802524907,24,15,76,7,1
6,3,11,21,4,3.781144139704804,2,2,24,12.520887097774047,8,17,67,1,0
13,47,7,40,0,3.3079851633108404,1,3,8,4.243165799969754,17,7,21,4,1
19,27,9,26,8,4.290434692391076,2,2,10,10.166927619865012,10,5,48,2,1
11,8,3,5,7,4.979182632079196,2,4,20,13.954328539895403,19,7,16,3,1
15,43,11,18,4,2.586997999670875,3,1,5,7.850305610240168,25,19,67,4,1
8,18,12,13,7,3.9515494012058845,1,1,13,11.788740550287068,13,11,95,6,1
17,22,2,7,7,4.900029702047814,3,3,7,8.169292946849819,23,6,33,7,1
9,4,12,14,1,2.781260333095229,3,4,7,9.04053543533087,26,11,38,6,1
1,30,5,46,2,3.068620635161999,3,2,5,9.70166306007226,15,5,99,6,1
14,46,5,41,0,2.940486015410619,4,4,22,6.330467833727624,5,6,77,5,1
16,19,13,22,8,4.5577188225172005,0,3,11,3.8100147464686502,25,14,40,9,1
9,35,10,23,2,3.235099275099998,1,3,20,7.805342717422619,3,6,99,9,1
10,3,9,24,4,3.1621656445339283,1,1,8,4.026294210913296,23,6,55,6,1
17,19,14,34,1,4.652670049936804,0,4,13,11.611629430903555,11,14,87,6,0
2,8,13,48,4,4.136552983788658,3,4,7,12.306228966285714,7,16,39,2,1
15,37,6,9,5,3.1634243328008598,0,1,6,8.821321676618073,16,11,26,1,1
19,24,7,9,1,2.5304495885413534,2,1,19,12.775853407128606,13,11,88,9,1
15,31,0,32,0,3.7027198709689646,3,3,18,13.426807506486853,25,19,91,3,0
18,3,3,40,0,3.068554321808823,1,1,7,14.505579146288955,13,7,68,4,1
18,31,7,23,5,3.732587803850512,0,1,11,3.8739927478798646,28,14,92,1,1
3,27,2,29,2,3.6053852844664567,0,4,6,13.045194021466829,18,18,24,4,1
7,37,5,28,3,2.9701027314719646,1,2,12,11.865567478192979,29,17,39,9,1
16,20,11,33,8,4.3008072911964,2,3,22,10.863912856591831,26,14,93,8,1
4,6,9,27,6,3.3931049204253405,3,2,10,3.1260959771950536,26,15,22,3,1
14,5,7,22,1,3.744940756468483,2,4,5,13.597371444891836,19,8,88,7,1
8,41,1,32,2,4.722826339262146,3,4,11,6.232422542432327,27,12,80,8,1
1,41,13,28,1,4.2280546440241356,3,2,8,3.0310081781397886,14,13,63,3,0
17,36,1,48,9,2.6668756371268922,2,3,15,7.0255674141917694,28,5,98,8,1
13,8,7,28,3,4.98003992349209,1,4,9,8.908929440584462,14,12,82,3,1
4,20,0,44,3,4.048378264840747,1,4,12,6.283011213772449,3,17,53,4,1
3,49,1,38,1,3.428658348336179,1,1,23,6.8521613271436035,24,13,97,5,1
10,10,10,42,5,4.9721892803438585,0,1,5,12.745220738606655,18,17,28,4,1
3,42,1,9,6,3.801301334103786,1,1,21,14.719388627910718,20,13,43,2,1
14,18,2,18,9,2.7223238068875597,4,2,17,14.925240508132353,6,13,99,2,1
1,26,2,17,3,2.5361766037571627,4,2,5,5.792498404666459,27,17,69,9,1
15,29,9,16,8,4.776715495639283,1,3,7,7.768547861572812,8,10,77,7,0
8,46,9,24,9,4.735136513009716,4,2,16,9.487402612495192,19,10,48,4,1
17,22,12,49,1,3.829776742203256,3,2,7,13.672638680988623,15,16,88,1,1
19,48,4,14,7,2.7506034256689786,4,2,6,9.76054749870738,14,19,46,8,1
18,28,2,36,0,4.614362195814408,2,4,14,6.454870852769796,13,6,71,8,1
16,31,3,40,4,4.393238930177983,4,2,21,8.368421735902466,12,18,75,9,1
2,45,13,13,0,3.1667585765930357,4,1,7,5.463364279436409,18,14,52,1,1
14,41,6,18,8,2.939066163920006,2,4,13,14.69009410390436,27,9,21,8,1
18,42,1,5,5,2.537402995640752,4,1,6,5.571604192616814,10,13,43,4,1
13,23,7,47,1,2.8187493166799644,2,3,21,9.490314945900932,23,9,54,2,1
17,32,7,35,5,4.894588261121258,2,1,18,9.467545432277053,4,6,38,2,1
10,11,6,10,7,2.580273951205146,1,2,23,7.781909931277042,21,15,83,3,1
7,44,9,5,8,3.4819641158217625,2,3,21,5.56901585403193,24,18,48,5,1
10,44,3,9,5,3.2223425416439566,4,1,11,5.510233560970111,3,11,79,4,1
17,17,9,24,8,3.675740556728937,1,1,12,7.137122247231547,22,5,79,4,1
6,34,7,21,3,4.868693085989062,3,1,21,7.26364321201476,24,18,55,7,1
2,11,1,46,4,4.659839518649887,2,2,11,11.72922884898578,29,14,85,9,1
13,20,14,29,4,4.833191030947667,1,1,19,14.485017809330625,18,8,44,3,1
5,42,8,17,7,2.735607666011314,4,4,20,9.594640479436771,16,8,10,8,1
13,28,14,22,4,3.62595803259752,0,1,14,4.454439328460312,12,17,20,8,1
11,28,10,16,0,3.679390773477186,2,4,10,12.925502907345548,29,7,44,5,1
15,25,9,19,0,4.4372085806323724,2,4,8,6.76582536392594,19,6,47,5,1
13,5,10,23,0,3.544998042300879,3,3,19,5.9840254019708405,21,15,76,2,1
15,7,10,48,8,4.503542027271568,0,2,21,4.37186486170217,20,9,81,7,1
19,5,9,22,6,4.219746613697688,1,1,5,9.725464160792594,27,7,18,8,1
1,31,7,38,9,4.5184273494812235,4,1,9,10.230136050637864,18,18,12,7,1
15,35,8,9,6,4.768107918192697,3,4,15,4.585180820744883,12,6,78,1,1
9,10,11,31,9,3.9138937080659675,3,2,20,13.036692723435666,10,12,21,7,1
8,8,4,17,3,3.162808153614349,1,4,14,12.868693115355388,4,8,76,9,1
1,18,8,44,6,3.217167187456985,3,2,8,14.674823654360475,6,16,42,5,1
1,42,11,31,0,3.742884539707179,1,4,15,4.834203647406071,4,7,57,5,1
13,49,9,21,0,3.7940973392235864,2,2,18,4.229000612133108,29,6,31,6,1
1,10,6,41,5,3.128575380468659,2,1,15,6.890998747663381,20,5,96,8,1
10,6,1,35,5,3.1610107448241136,4,1,11,5.376956766721214,15,17,20,6,1
8,36,4,36,4,4.280158553522927,0,2,22,3.666523480470847,8,9,89,2,1
16,5,8,20,5,3.973677007733117,2,1,18,12.855302127434033,17,16,24,3,1
11,45,9,24,2,2.695605246450057,0,1,13,9.427313994799844,22,10,27,3,1
15,26,9,18,9,2.6537643411465965,2,3,11,3.7156505529610824,29,8,70,6,1
18,6,4,18,3,3.817677346283646,4,3,24,11.125954517669676,4,10,39,9,1
9,24,2,48,7,2.576241369631886,1,2,7,13.586855541496583,19,16,73,5,1
17,39,9,25,3,4.617530088472709,3,4,21,8.54677159089363,17,17,74,8,1
7,49,4,27,1,3.452751284029535,4,3,8,10.12435174579027,15,15,11,8,1
13,35,12,12,9,2.9658021987353016,1,1,18,6.877567884843343,16,6,71,1,0
18,15,1,34,2,4.094555448148526,0,1,10,6.467794850901596,21,15,23,7,1
11,33,13,16,5,2.5238473850638625,4,2,7,3.1629790547852368,15,14,84,1,1
10,22,7,15,9,2.8477904853576548,0,1,16,8.356423758151028,9,8,14,6,0
8,5,8,6,7,4.537636071006142,4,4,19,12.524926204566196,8,13,55,8,0
17,45,4,30,9,2.551277298300978,0,1,5,10.260371612222503,10,12,94,7,1
2,44,10,33,4,4.093613446794755,0,3,12,4.388548731162265,25,14,88,3,1
19,26,14,43,5,3.8854243040275005,2,3,17,8.593693775493769,15,7,93,7,1
16,32,9,6,5,3.5966384533759364,4,1,12,3.885943706326589,18,14,85,2,1
5,7,0,33,8,3.9858293348164895,0,3,15,6.968433460791732,17,15,70,7,1
16,21,9,5,5,4.339838479843614,2,4,16,7.18788129616989,27,17,80,9,1
9,3,6,6,5,4.05986393690347,2,3,20,4.310365193104161,27,10,63,1,1
15,18,10,10,8,4.455989521611148,4,4,15,7.870556026046689,5,16,50,6,1
9,5,10,15,8,3.44975130580676,2,3,10,13.86031916931838,4,11,58,7,1
2,5,14,49,5,3.2765024284883237,0,4,12,6.910025274049745,13,18,42,4,1
9,25,8,26,5,4.10418927540374,4,3,20,14.978374162633141,4,7,15,9,1
3,23,2,44,1,3.024732105762493,2,3,16,13.659729865789588,16,6,71,7,1
11,12,9,42,2,4.292619846767762,4,2,20,14.651283404075421,10,17,83,8,1
5,10,7,18,6,3.3257354386703355,0,3,6,3.1150322128976113,12,8,76,2,1
15,19,13,35,9,4.038037241492285,1,3,14,10.661734999358869,23,10,32,5,1
8,35,8,13,2,2.859229018154335,0,1,24,5.1877598831236735,17,19,41,4,1
5,31,1,12,8,4.770646386692665,2,2,16,6.426125384874708,9,14,15,3,1
14,12,4,47,2,4.532955368211153,3,4,22,14.679444599270186,16,9,41,2,1
8,49,0,36,5,3.424721564120312,2,1,17,8.781082909472117,7,5,59,4,1
19,27,11,44,1,2.940223219859635,2,4,5,13.713967515158872,8,18,42,2,1
6,36,0,13,1,4.275608354818148,1,4,17,4.564380290122692,6,19,88,3,1
11,49,11,25,1,3.496398060360319,3,2,8,11.517957507384777,22,12,40,7,1
7,3,5,21,9,2.830690527813326,3,1,23,9.317990329845372,22,17,46,9,0
14,20,0,33,1,4.4022286824031,4,1,14,4.825396836106077,6,9,36,8,1
13,25,8,26,3,4.453807823832667,4,2,18,6.71049283835192,21,8,52,4,1
5,27,14,6,1,4.479100180457658,3,2,19,4.402837707360581,13,5,16,5,1
17,34,0,24,0,3.8843205784959034,2,4,5,11.06728220642066,28,7,97,9,1
4,26,11,18,3,4.121335397583357,2,3,22,13.748921341491751,3,6,52,9,1
19,32,4,43,9,4.711429967645657,0,3,17,7.058518919876813,3,6,54,1,1
18,38,4,19,1,4.339294966945275,4,2,6,5.635734516614912,5,18,26,2,1
8,34,2,17,3,3.7755322911953053,4,4,14,12.012286309660968,19,8,72,6,1
3,17,3,49,0,3.7637696977650847,1,4,12,9.005343709568898,24,15,12,7,0
9,26,2,45,3,4.5889267749114016,2,1,5,6.808993604596623,29,8,45,7,1
11,27,4,9,6,3.5968616884708475,4,1,18,14.905599796088069,27,18,57,1,0
15,41,14,11,0,4.093747007335407,0,3,13,11.541490078781404,9,16,72,1,1
7,31,13,42,4,2.9302496316246556,3,1,22,5.794367877490093,10,15,72,6,1
2,21,3,40,4,2.9155013420218636,1,1,16,13.250357337666713,11,6,96,9,1
14,21,7,8,4,2.8398318684183015,4,1,7,11.116763837924875,18,12,33,1,1
10,41,6,12,3,4.043893283024046,3,1,10,6.626226119993002,25,13,88,2,1
12,42,0,37,1,4.7769947776221695,3,1,5,12.951929520745164,27,5,51,5,1
4,8,6,13,9,4.273285737008709,4,3,23,12.705877199793537,29,11,25,8,1
2,23,4,30,8,3.3694252440110946,4,1,5,12.333099050795827,8,15,86,7,1
1,48,3,33,5,2.6694909895702814,2,4,16,9.843989114414976,24,8,75,2,1
8,21,5,11,9,3.792875905709693,2,2,21,7.968012620175997,28,17,38,1,1
14,47,7,37,3,4.996053084809435,0,4,13,10.066590062435527,17,12,41,5,1
17,44,5,42,0,3.158115437076361,0,1,18,11.648043878989585,20,16,94,5,1
2,39,4,37,0,2.886712120462153,1,3,12,3.4780690900567164,16,11,60,4,1
9,3,14,46,2,3.711945917875865,4,4,21,6.543339470643721,25,13,92,8,0
7,19,11,42,4,3.804711154818696,4,1,14,6.786569683738982,9,14,12,4,1
4,14,5,23,5,4.194027955248986,1,4,7,5.970700747623707,19,8,97,4,1
8,47,14,44,0,4.083208705832488,2,3,14,9.772835106127198,24,17,61,5,1
17,40,2,10,0,3.0765966005356598,3,2,13,4.1048405485068304,20,7,34,7,1
3,8,7,21,9,2.80865893432684,4,3,12,6.384723010614701,28,10,21,5,1
12,28,2,19,3,3.8604502898548843,4,1,19,6.29216863386428,8,18,37,3,1
10,12,1,33,8,4.134246732262698,4,3,9,9.715379308254407,27,19,39,5,1
10,3,3,15,7,4.407372196278903,1,1,11,13.323447177774588,26,9,32,9,1
18,19,11,17,3,3.9426333542838607,3,3,10,12.140115425354983,8,8,78,7,1
14,45,4,9,5,2.7097449015722734,4,4,11,13.311726950793268,29,15,94,6,1
12,46,3,28,9,2.759598465277319,3,2,22,7.441960267636527,18,7,14,1,1
19,10,1,27,3,3.520050228212703,0,3,11,10.226951150463874,9,11,42,7,1
4,27,6,22,9,4.189529089356832,3,1,5,5.613492000148551,11,12,33,6,1
17,17,6,34,5,4.0402770010393025,4,1,13,3.467896856459941,18,14,59,1,1
18,29,1,43,2,2.7230163970424095,4,2,18,11.08488689092267,7,13,74,9,1
2,29,7,23,5,4.712538311368147,1,1,15,11.013537513678838,22,10,34,9,1
18,13,11,31,3,3.761848688450879,4,4,15,12.714975627255434,19,17,27,9,1
4,26,10,11,8,3.1796518168147894,0,4,8,13.731392624204137,9,13,76,7,1
2,24,12,27,2,2.5540674811544846,2,4,15,12.672629762240634,3,13,47,6,1
3,31,11,48,3,3.9283000385827567,4,1,11,4.689950009173375,13,19,99,9,1
13,20,9,11,7,3.1886166994762726,2,3,22,10.543585918834196,28,17,23,3,1
6,16,4,40,6,4.43714600545489,2,4,10,7.923577281975687,18,15,43,9,1
17,8,12,7,0,3.5664797526359835,4,1,24,11.44623222159415,19,11,72,1,1
10,32,14,43,6,4.199545313049925,0,3,14,10.83268127466808,6,13,89,9,1
14,33,13,6,4,3.318915734805315,2,3,5,8.290573171422961,6,12,92,8,1
10,43,0,22,3,4.471379605020641,2,1,10,10.533398084596055,8,13,68,3,1
4,4,7,36,2,2.531891199268576,4,1,10,12.645128338565756,12,12,30,7,1
14,22,12,22,1,3.323383810624887,4,4,5,8.315898463875818,8,7,54,9,1
16,33,7,37,0,2.7156229282599122,2,3,20,10.518555860972365,7,17,76,7,1
10,18,2,35,0,3.4577535839764613,3,3,10,14.237721440491768,23,10,25,9,1
9,11,14,13,0,3.9984088793456642,0,1,15,11.284530859577082,9,8,60,4,1
15,26,5,21,6,3.3272177192344854,4,3,18,11.495766016597052,25,12,23,1,1
17,39,11,35,6,3.9107526616745756,3,3,17,13.325879313559781,9,14,15,3,1
11,16,2,18,1,4.84085688349557,0,2,22,9.927677018276974,24,19,90,5,1
1,44,5,31,8,3.962804152317812,3,4,5,7.93130199864777,15,14,28,1,1
2,34,3,39,4,2.8650422639802704,3,2,19,7.738283586338531,6,14,68,2,1
10,24,7,9,1,3.6558212436482065,3,1,12,3.782063950766484,3,19,30,8,1
7,22,8,12,0,4.373042912727246,2,2,24,11.287382401809925,25,13,84,6,1
3,22,1,25,8,3.5808347496966633,2,2,22,3.3912212646173705,4,11,52,6,1
16,42,9,9,3,4.443255370359796,0,4,9,7.482245018884337,26,5,69,4,1
16,11,10,19,8,3.6776636317345357,4,4,11,12.597373145088259,6,12,79,8,0
16,3,11,29,9,4.948154664021606,3,3,15,6.344338251633907,23,17,86,8,1
17,20,11,17,8,3.371194939489138,4,1,19,8.849637699786527,8,11,59,1,1
2,18,4,42,4,2.585570277051323,1,1,22,11.0411524153313,11,19,99,4,0
6,6,3,31,3,2.551004026720516,3,2,8,5.6664864839517834,17,5,63,1,1
3,25,8,47,8,3.7346175368539036,0,3,12,3.4288626207296105,10,9,59,2,1
11,47,0,31,6,3.7553291022988313,1,1,23,14.843940929452474,19,6,20,7,1
5,36,9,14,2,2.5711434796098063,1,3,14,7.719404039913492,15,9,38,6,1
15,8,14,23,7,4.7745591020801506,4,2,8,12.578425607775927,24,19,46,6,1
4,22,14,37,8,3.5197123171258973,0,4,13,12.923935318860005,4,15,41,8,1
9,47,4,47,4,3.628867557043561,2,2,18,14.946787931998584,23,8,32,7,1
9,17,9,40,1,3.9143789105614557,3,2,23,5.275771560234439,24,19,60,8,1
16,44,13,35,3,3.828326981682939,1,3,22,14.426086049475375,17,16,35,5,1
11,31,10,22,9,3.185340417979846,1,3,23,3.447823962900773,19,12,37,1,1
5,35,6,6,0,3.093135909142843,2,3,18,5.967621585932674,21,15,49,7,1
16,10,7,8,7,3.332280240578508,4,3,11,8.787317513838945,12,8,48,9,1
17,24,10,10,5,3.287520687974435,4,3,7,10.839095513806402,18,10,68,2,1
8,45,6,28,3,3.660829361987882,4,2,7,3.2111098559269786,26,19,26,6,1
7,34,11,43,2,4.293508888513026,0,2,10,14.19278724504434,29,18,26,9,1
2,39,0,33,2,4.800284533306572,1,4,17,3.1063953376034807,29,7,95,8,1
10,11,10,16,6,4.267577923307211,0,2,5,14.371277944858864,9,5,93,9,1
1,39,13,6,5,4.49485797313325,4,1,15,13.471346098531022,13,14,42,6,1
14,41,9,6,3,2.8348530485000007,4,1,13,14.614651799213023,6,16,73,7,1
11,29,0,39,7,3.837181889396888,1,2,8,5.901833787846982,20,5,61,7,1
15,6,14,45,3,2.5294127359174943,4,1,17,13.353600409544725,26,15,14,3,1
1,39,4,8,2,4.6965727884335955,0,1,23,7.9563740957723645,6,7,58,2,0
11,49,6,27,7,3.029291946154914,4,4,24,7.214490820636955,22,7,20,8,1
4,47,7,37,5,4.819835503092554,4,4,9,4.5724467043865795,6,10,32,6,1
4,43,8,31,2,3.2031500509511863,3,4,15,7.999169768327317,25,17,13,8,1
19,15,9,8,2,4.793372253766872,1,2,11,8.865584904494892,8,8,27,8,1
13,16,9,13,8,3.4179345360782305,2,1,20,4.176281286995183,4,18,84,2,1
8,10,2,35,2,3.7669251017944703,1,2,18,5.067934828088701,27,14,55,1,1
9,36,12,38,4,3.2737039479871672,1,1,18,7.183093804518997,8,12,89,1,1
1,14,1,17,2,3.7452268837775144,1,3,6,10.759270961074321,20,5,13,8,0
15,35,1,11,4,2.5844728773706214,2,4,22,6.139443327488086,22,17,73,1,1
2,36,9,9,6,3.16493516163528,0,1,10,14.266317317227893,3,18,57,7,1
5,43,13,22,2,3.7175401012905986,2,2,8,13.534129805700298,14,6,90,1,1
17,41,12,6,7,4.649163869166188,0,2,21,7.82051440096008,27,7,65,9,1
17,19,8,47,2,4.239194158038347,4,1,7,6.503159652876881,7,15,34,1,1
4,32,13,42,6,3.002932417784752,4,3,8,9.155528979110871,23,12,66,7,1
4,32,10,31,7,3.3443899678305726,4,3,20,13.373131542265241,17,7,41,3,1
1,3,11,40,7,3.035017782934686,3,4,5,7.583647900999392,25,10,86,4,1
12,15,1,7,6,2.632801560497503,3,2,10,3.5810316697269795,29,5,70,4,1
6,6,12,28,6,4.858393246774704,3,4,24,11.298410700923721,28,15,79,4,1
14,18,3,10,2,4.566997069522696,0,2,9,6.030333384905031,12,10,20,9,0
15,43,6,37,1,4.21866201012432,0,2,10,14.747301746176529,15,18,17,4,1
17,30,8,48,5,3.5809909004627247,0,4,12,8.301557885311265,12,13,70,4,1
1,27,3,14,5,3.787934206017032,4,2,16,10.207314510554834,5,11,60,2,0
17,35,0,37,6,3.8350693259617943,4,1,7,14.204930378733762,15,13,39,9,1
6,10,13,39,1,3.524619182795875,4,3,14,8.980457345411033,3,12,89,8,1
4,32,12,22,6,4.788692203045828,0,4,19,7.1841754678196,17,12,82,8,1
1,26,9,22,7,2.9611571785471402,1,1,14,4.911449342913661,4,12,56,4,0
14,17,2,13,0,3.6003711180603313,4,3,6,12.48066366885061,20,8,93,1,1
7,37,2,22,8,3.155282430041991,3,2,24,6.145572605345139,7,9,47,6,1
13,43,11,14,3,4.883589561894588,4,3,16,4.596048251851894,29,14,43,3,1
6,14,8,28,5,3.505926348853436,3,2,14,9.444087439127088,27,19,57,7,1
13,24,6,28,1,3.0647035323339398,4,2,23,8.880482477286742,6,14,42,8,1
13,49,12,47,2,4.560236226210936,4,3,22,9.988340588880195,12,6,77,8,1
1,16,4,31,4,2.5022645881152257,2,1,16,3.7480978549133686,14,13,23,8,1
12,8,3,41,4,3.4948826405033335,3,4,24,10.250891569165184,11,14,46,6,1
18,44,8,49,7,2.9959313496192532,0,1,21,3.7950563634503993,28,5,54,6,1
16,25,3,21,0,3.9534163930114374,0,3,17,13.605551808917728,15,5,66,4,1
1,30,11,42,8,4.59372697250623,4,4,11,14.677172976844158,6,16,19,8,0
16,21,5,14,2,4.650619527443661,1,4,23,5.439409024129333,9,10,14,7,1
11,21,13,24,5,2.609761534076593,1,4,11,9.75121790878278,12,6,71,1,1
3,15,5,42,2,2.618794393017776,2,4,22,12.417325300600893,29,10,46,8,1
8,23,5,26,9,3.132137446906397,1,1,15,6.176380532532079,17,5,28,6,1
18,22,6,28,1,3.365665126969826,1,4,13,11.827451733118618,14,7,28,5,1
9,9,3,10,2,4.217318541935756,3,4,6,10.655752528718597,11,5,12,8,1
14,42,12,33,9,4.800492465185685,1,4,12,8.319681520436886,20,9,91,1,1
1,6,4,7,0,4.5618079101923,3,4,18,11.261056154917991,6,5,80,5,1
17,3,2,29,2,4.721606673407388,4,4,7,8.44728069756938,17,11,70,4,1
1,43,9,33,9,3.133113407600627,0,4,6,4.493289729131331,4,19,67,2,1
6,8,10,13,6,4.96595542907223,1,4,14,10.0136090167005,28,6,26,1,1
11,24,11,5,7,3.003653739482901,0,4,17,13.930502502294637,22,10,71,9,1
2,11,6,11,0,3.0278950935798177,0,1,13,9.863344348884024,18,10,41,5,1
15,42,3,44,9,3.1625872953513685,2,3,22,13.293107493685335,18,19,69,8,1
2,15,11,40,7,4.871762295597952,2,4,18,3.2656794364064567,19,14,49,2,1
12,40,9,27,7,2.699956206991887,4,1,11,9.302619019570807,4,8,38,1,1
17,7,13,19,8,3.1563755750500007,3,2,6,12.516148785232783,11,19,68,8,1
9,20,11,14,1,4.008313914111496,3,1,18,6.542738994665566,7,15,57,5,1
3,44,2,27,2,3.562506035307994,3,4,15,9.781751646683325,22,15,20,1,1
8,11,3,12,8,4.430079464930887,3,2,19,12.107212874724642,26,17,13,4,1
15,26,3,13,6,2.840584128864314,0,4,22,13.756678657032314,28,14,27,6,1
10,15,7,36,0,4.940176465079761,4,1,14,3.7998215655364898,11,16,17,7,1
7,21,4,29,7,3.7005917836775666,4,4,12,8.928329914402426,7,11,77,7,1
1,47,4,47,2,3.7471275593606856,1,2,21,10.778627231687105,13,7,33,4,1
12,44,3,16,4,4.031482020689691,3,3,9,10.842505760478408,15,6,58,6,1
19,27,6,32,0,4.513287418394762,1,2,24,4.787902271642336,27,11,34,2,0
15,15,11,26,6,4.728206662069376,1,4,14,7.524436298211032,14,19,47,1,1
7,28,9,27,8,4.0477327381778,1,3,22,4.123659929369481,18,12,92,4,1
4,33,6,15,8,2.9226443728342644,0,3,8,6.226597347352012,4,5,13,5,1
12,46,14,8,7,4.2986755782834525,0,2,17,3.8063651772325575,22,14,38,2,1
19,34,1,15,5,3.1774080196780488,3,4,21,5.9727634292899054,4,11,52,2,1
4,42,5,7,2,4.071803467563955,4,1,24,3.5784269045500414,15,7,30,6,1
15,41,3,44,2,2.7491598051919395,2,1,21,12.796302110593082,5,6,85,7,1
15,6,11,24,0,4.7274884366106615,2,1,8,14.070513226233919,15,16,72,3,1
6,47,11,42,6,3.4833820968694047,1,3,10,11.860255232499394,5,11,65,9,1
12,30,3,15,6,3.322299445526811,1,3,5,14.602226786935567,6,13,66,8,1
13,30,3,27,6,2.9479491865633065,3,1,14,7.3826034616078235,28,16,70,3,1
19,29,5,46,9,4.484589780371541,3,2,12,8.408005447280775,23,6,94,2,1
2,21,0,6,1,2.5374962509428416,1,2,24,11.500690260418024,4,5,76,6,1
12,37,10,21,9,3.6819833632539574,4,4,21,7.2764941955189455,20,7,46,7,1
13,21,2,20,1,3.872860038103628,2,2,20,4.900671134243899,29,15,22,6,1
4,24,8,44,6,3.4842979241325938,0,3,19,13.88019766377951,27,5,43,4,1
12,25,9,5,8,4.526801682362937,2,3,16,13.640037079826499,13,5,90,3,1
11,47,11,13,5,3.161365715565104,1,1,23,12.388156896976694,29,18,80,6,1
10,44,3,34,7,2.8397153753189857,0,4,8,7.4563562277608275,10,16,50,2,1
3,28,4,20,9,3.584838124078434,3,4,24,8.517528159298335,14,9,96,6,1
5,30,8,43,8,2.625161317733236,3,2,19,10.548716287502067,26,10,55,7,1
3,39,8,15,6,4.226752598747915,3,4,19,6.80149289393537,28,6,67,2,1
17,3,2,13,6,3.7031848795690125,4,1,18,10.497877705121255,21,5,62,7,1
17,18,8,37,1,2.547202196440587,4,1,21,4.527017757407469,25,11,59,4,1
16,6,9,29,9,4.322584357073735,1,1,14,8.46909243433747,6,17,75,1,1
4,32,2,10,2,4.085607727443857,4,2,20,8.81926836699316,15,9,95,5,1
2,6,4,34,6,3.4454908738205474,1,4,24,13.564435515109418,10,14,37,2,1
5,16,9,13,7,3.475165164369071,3,4,9,4.847487909022107,14,19,27,1,1
17,34,9,36,3,2.9993207002780915,0,3,20,4.65507587716444,24,18,45,9,1
3,11,0,46,2,4.294401362040578,1,1,21,3.9145642173623862,4,19,65,3,1
18,27,5,6,3,3.054118286543898,1,3,14,7.028476690439225,14,9,54,1,1
6,46,0,12,2,4.608569489272623,2,1,17,6.884594565873206,12,16,56,7,1
12,21,9,45,7,3.2545866522322378,3,3,16,6.6438437488512125,14,18,58,7,1
8,19,7,31,3,3.1232383750115282,0,3,20,3.165866449169936,16,12,31,7,1
16,26,9,34,7,4.69372310432872,0,2,19,12.028337308768705,23,10,78,8,1
13,45,3,33,5,4.066609208279396,1,1,18,14.55284293676708,9,15,67,3,1
8,25,7,33,9,3.5700483810991095,0,4,19,4.995292420585299,25,18,25,2,1
9,19,5,14,9,3.0937903014851504,3,1,11,10.62120644981432,3,12,33,4,1
12,46,9,12,4,3.620402183422505,4,2,19,9.122721926390339,29,11,78,5,1
5,32,5,34,7,3.2991301556382515,4,4,20,3.5133993718055296,25,18,37,5,1
2,37,12,26,8,3.0854860640420325,4,2,16,7.163627980440221,22,16,57,7,1
17,44,4,28,3,4.062306174471141,0,4,24,11.228723412908185,8,7,48,1,1
14,19,14,47,3,3.964630306082921,0,4,24,11.996913077073815,22,11,91,7,1
9,43,13,42,8,2.9242630978881126,1,4,11,13.161075203940474,26,17,46,8,1
15,43,11,41,3,4.52965424958146,2,1,19,10.331683761550574,17,6,76,4,1
14,24,12,45,9,4.475211592810217,1,3,21,5.773570949131759,11,16,17,5,0
13,48,3,41,2,2.5291122487577407,3,2,20,7.018274574914543,11,18,18,9,1
3,29,9,6,5,4.192976809181639,4,2,23,3.568568796672606,25,13,99,5,1
7,40,2,27,0,3.2530643701556983,1,2,12,10.88284927151708,12,16,42,7,1
18,18,3,6,1,4.644879863505841,3,1,5,9.452790849398411,26,15,11,8,1
16,4,3,45,6,4.01439872339743,0,4,20,7.630568810315597,23,18,74,2,1
10,46,9,22,4,3.9605619720792955,2,4,14,10.318386574813148,23,9,87,5,1
5,49,12,43,1,3.569229470083653,3,3,15,11.187665554404735,13,19,16,2,1
19,44,4,16,0,2.972324534412381,2,3,9,5.774843248692434,22,12,62,8,1
15,18,12,14,0,3.92672415394212,4,3,12,9.559794603640764,21,16,37,3,1
8,31,11,8,8,3.6756227133218857,0,1,13,7.2464489213788355,24,18,93,7,1
3,37,11,11,1,4.5108008152429315,3,2,7,4.809953251932344,6,10,87,7,1
19,25,3,23,0,3.450487494937944,4,2,13,11.128504160756147,22,17,75,2,1
