FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,class
17,6,3,7,3,3.5059641187000787,1,4,10,3.81085363568594,3,4,35,6,0
37,63,10,28,5,4.83712776915915,1,6,16,12.049641484488006,15,9,95,15,1
19,1,4,16,4,3.0131889951921864,1,2,6,4.381194708115718,8,8,20,8,0
3,3,4,11,1,2.9175945303306983,0,2,10,5.4274882014133174,8,9,31,8,0
9,22,3,10,0,3.0807034235180684,0,3,6,4.181682951343756,4,8,22,1,0
35,28,12,10,7,5.1344534701344156,3,9,16,10.50026794129018,15,6,78,9,1
5,7,4,10,4,3.5977545750787283,1,4,10,3.737263002374506,3,7,30,8,0
9,17,3,8,1,3.4208680592980047,0,4,14,4.415003177145389,7,6,22,1,0
47,52,5,26,14,5.683761383509615,1,7,21,12.886314266980438,11,6,81,10,1
16,25,4,6,3,3.0135395570043766,0,2,14,6.442006453546783,9,7,10,4,0
6,22,2,11,3,3.7054246022163415,1,3,13,6.270387764778738,8,6,32,3,0
21,61,11,15,14,4.4324644723644,1,5,18,10.683618970612416,19,3,66,9,1
34,61,13,14,14,4.030863802284357,3,8,16,10.367987932633387,12,2,95,7,1
27,33,5,8,12,4.7081200075884375,2,5,24,13.952273943223412,12,5,97,18,1
18,28,1,10,3,2.6390135179336403,1,4,12,6.4410945970386795,9,8,31,7,0
37,27,12,18,8,5.166801856791451,4,5,17,12.44040614643363,17,7,57,7,1
3,23,0,16,4,4.463103781366289,1,4,7,5.440522235506888,6,2,24,3,0
16,14,3,15,4,3.5678160043879767,0,3,8,5.774128982516531,8,4,32,9,0
28,56,8,21,10,4.90868262120452,3,7,15,11.018843566553372,19,8,92,17,1
13,15,4,17,4,3.4398647048987323,1,4,14,4.600550705029506,3,5,24,6,0
17,48,5,23,12,4.597682852146658,3,7,15,8.205934282854075,13,4,86,10,1
46,28,13,28,14,4.745288912279854,4,6,21,11.160608709537943,14,8,86,15,1
17,12,2,17,1,2.830419132231759,0,2,8,5.835163917506138,4,6,36,3,0
17,27,1,5,1,3.1464419976838607,1,2,8,7.330115953403124,8,6,23,5,0
8,6,4,9,0,3.8413180417843527,0,3,10,5.847382573315054,4,6,18,2,0
23,27,8,29,13,4.601488640720956,4,9,15,12.693799793258316,13,2,59,8,1
37,48,12,10,5,4.521429441235228,2,7,24,14.190987648681789,19,5,44,16,1
15,10,2,10,2,4.282309870580375,0,2,5,3.761451235338276,5,8,24,1,0
9,3,4,6,0,4.009692988480105,0,3,10,3.6409255514954895,3,2,32,7,0
28,56,10,5,13,4.703332457785817,1,7,13,12.746313496712357,17,6,89,19,1
40,34,5,5,8,4.391941856821346,1,8,17,11.478912575356315,18,3,59,5,1
15,54,8,18,10,4.772502632315509,4,9,18,11.804619053782618,17,7,54,15,1
44,63,10,18,13,4.565330303374354,4,5,24,12.524820497783024,17,6,64,18,1
18,16,0,9,0,3.961281758424071,1,3,7,3.3657125473914196,8,2,36,5,0
15,27,1,10,3,4.055174489957147,1,4,13,7.6058136834727454,6,7,10,6,0
5,9,4,5,3,3.155583802837705,1,4,10,5.2807937055991125,9,7,12,5,0
1,3,0,17,2,2.698661927570703,1,4,8,4.528242484180917,9,6,34,4,0
2,27,4,15,2,3.5031422624459365,0,2,10,7.206698595030241,4,9,11,3,0
18,2,1,7,4,3.753567244772634,0,2,13,3.5370716271811093,4,9,25,7,0
37,60,12,10,5,4.561297908376817,1,8,23,13.637199795791629,19,6,70,19,1
1,16,2,19,2,3.0182612311324033,0,4,8,4.211466646002332,5,3,21,8,0
35,27,11,24,6,4.491330564882633,4,7,17,8.836025154436546,18,4,76,19,1
3,16,4,16,4,3.9562416947737074,1,2,9,3.83382134436346,5,2,38,8,0
26,66,7,26,7,4.515792451274296,3,4,19,12.456754537137304,19,3,59,7,1
24,34,5,10,9,3.6696491089970658,2,5,15,12.140739731322764,15,2,83,16,1
15,20,3,17,0,2.665780623048686,0,3,6,6.332629158926919,3,3,19,5,0
37,60,9,16,8,5.371394349626472,1,6,12,10.304551335638124,16,3,79,9,1
22,67,14,24,11,3.7658357591442924,1,5,10,13.84581425978347,17,7,54,12,1
15,41,11,16,9,5.009800664874666,3,4,11,8.751204602238419,19,4,86,8,1
14,26,0,9,2,3.4583031894355583,1,4,5,7.292351262991315,8,8,24,3,0
16,35,8,17,12,4.365927017342245,3,9,15,13.67871181087471,11,2,60,11,1
33,50,6,18,14,3.780598775572442,1,7,16,11.451445464036496,13,8,47,13,1
36,66,7,8,11,4.716420454996651,2,6,23,11.369716098887029,12,3,79,15,1
47,37,9,5,6,5.211545562612147,3,7,24,12.929360222163435,13,2,73,5,1
13,19,3,9,2,3.852302909854538,1,2,6,7.431843235477705,7,5,34,7,0
4,15,1,18,2,3.066902200653284,0,2,9,6.781167949081066,7,7,26,8,0
46,25,14,13,9,4.2419725683402305,4,5,16,11.06875446139028,10,2,78,7,1
35,54,14,17,5,4.5456486112173975,2,5,13,11.527604173661276,18,3,95,14,1
4,26,4,15,3,3.602814907346744,0,3,8,3.929668204371923,4,5,17,9,0
6,13,1,16,0,3.8651635029616647,1,4,13,6.724326792331398,4,5,37,9,0
41,59,9,5,10,4.077234493621226,4,5,11,10.019937815937439,12,2,80,9,1
3,23,0,19,4,3.194365300402591,0,2,11,6.529952014809967,8,3,27,7,0
10,58,6,19,13,4.191486818022743,4,7,24,11.240897155567563,19,5,80,16,1
21,45,14,8,5,5.1851148347292755,1,7,13,9.071110851998277,17,9,55,18,1
14,62,11,28,14,5.01035660690172,3,4,24,12.44613184585681,16,9,94,14,1
14,24,4,15,0,3.960362756446947,1,2,14,4.32544584376018,4,7,23,6,0
18,1,3,6,3,4.037092696089486,1,4,11,7.2693299676260175,6,9,19,5,0
17,23,1,15,1,3.4628766670078197,0,4,10,6.295173405495007,3,3,31,3,0
18,22,3,12,0,3.5207285605670444,0,4,5,4.633445112658742,6,3,15,4,0
45,65,12,15,10,4.756878833633327,3,7,12,11.963517502198712,13,5,71,14,1
16,66,13,26,6,4.738021184214532,4,9,19,14.89800213644687,14,4,45,13,1
1,9,3,7,3,3.837848474697194,0,4,12,7.179442040631212,9,4,33,4,0
14,10,0,15,2,3.4178979476517415,1,2,7,3.252277853100619,8,5,13,4,0
17,25,0,15,3,2.650251285660778,0,3,11,5.9093263325235394,6,5,27,4,0
4,15,4,8,4,4.247125623128166,1,3,10,7.387036726975735,8,8,37,8,0
11,12,3,5,0,3.2108667063012866,1,3,14,4.962938751805556,8,5,23,4,0
4,28,2,7,2,3.702029308729709,0,2,5,3.027218545958453,4,9,25,7,0
11,5,4,15,1,2.665355326563008,1,3,6,6.120960364481352,8,4,25,2,0
37,61,11,9,6,4.270514375760922,4,9,18,12.872161603422603,19,8,54,6,1
17,30,14,6,8,5.021832924643713,3,7,16,12.318294777532078,14,7,42,8,1
5,18,4,9,2,3.2480402643128685,1,4,6,4.060224246914872,6,6,14,6,0
46,31,13,11,11,4.343195937725014,2,4,17,10.322426371104296,11,9,46,11,1
27,46,8,27,11,4.621610381920752,2,8,21,9.400767695188943,11,7,95,15,1
5,26,3,6,4,3.1153449877540327,1,2,14,3.40354227096993,9,5,25,5,0
8,22,1,13,2,3.87165606477146,0,4,10,6.627390170077435,4,5,25,5,0
12,38,14,24,13,4.075382683694154,4,6,14,13.693328857892162,11,5,78,10,1
19,24,2,13,0,3.003159494617129,1,2,8,3.846982498157893,3,7,19,3,0
13,3,2,5,1,4.182908876281024,1,4,10,5.677352872956691,9,9,30,6,0
18,38,7,7,13,4.813456852790631,1,8,13,11.37164386179244,17,9,71,5,1
1,27,2,18,0,3.4101002774242337,0,3,9,4.935916370779672,3,8,38,8,0
10,7,4,7,2,3.614855508401148,1,3,13,7.990975272388928,7,5,39,8,0
8,27,2,7,4,4.448206202886391,0,2,13,3.3619469913215516,5,7,22,2,0
30,64,10,23,7,5.601932486143509,4,8,21,11.606331689039116,18,5,51,8,1
5,6,3,10,1,3.57855434725166,1,2,6,7.06306319544086,4,4,26,1,0
3,23,2,8,3,4.041636621733108,1,4,9,7.372085018333392,7,3,38,2,0
41,29,12,9,11,3.8286838580519684,2,9,20,9.764420050836362,12,8,58,13,1
5,14,2,18,1,2.570110223514546,1,2,8,7.802842681617175,6,4,29,2,0
29,66,14,21,9,4.350478528664218,2,7,24,8.322012717247054,18,6,96,19,1
40,61,5,13,11,4.393960557129511,1,6,20,10.448225519412063,19,8,67,18,1
14,53,9,9,14,4.869339847179044,2,5,14,11.368955220805901,15,4,88,7,1
20,41,13,14,8,4.401592290887718,1,8,22,13.13988473034567,10,2,69,15,1
11,52,10,18,14,5.086961714899972,2,4,23,11.517571740929649,10,8,97,16,1
47,36,11,23,14,4.385949653140822,3,6,13,14.414898992240275,10,2,92,16,1
3,3,4,10,0,3.8308947273453673,0,2,13,4.731330207673743,5,7,19,9,0
19,43,9,5,11,4.695848700517389,4,8,12,9.718851948705293,10,3,53,9,1
48,67,11,12,10,4.1842882608337195,1,6,20,14.992588285867182,11,9,80,10,1
6,27,2,12,3,3.3352804314539384,1,3,13,6.917919473714418,8,9,35,8,0
32,62,13,18,14,3.8776721484209324,3,7,18,10.775787848019053,19,2,62,14,1
48,33,9,13,8,5.948871116269384,1,6,16,13.272316169301577,15,3,54,7,1
40,62,12,5,12,5.354123149181503,3,8,22,8.420595074379968,17,4,61,13,1
14,27,3,14,1,3.475201618987627,1,4,9,3.8982265793206583,8,8,30,9,0
1,4,4,17,2,3.5716719412979447,0,4,11,3.2320144300756284,5,6,34,5,0
21,29,8,26,12,4.079861957453585,3,4,17,9.006790162514417,10,7,88,6,1
17,17,4,9,1,2.8739127762678303,1,4,10,3.673736325654537,9,8,18,9,0
7,20,3,19,3,4.076015701404758,1,3,5,4.913645956588857,4,8,39,1,0
14,58,14,23,10,5.180854681684938,4,5,17,11.11889368089897,13,9,64,19,1
18,26,1,9,3,2.91613665619487,1,4,14,4.170995298940451,4,4,17,7,0
17,44,14,26,6,3.666873203905687,3,5,14,8.6821527720605,16,4,55,17,1
17,4,4,6,0,3.175240894548084,0,4,6,6.038479517488041,3,7,11,8,0
19,29,0,12,1,3.8063145598435995,1,3,8,7.797971025138702,8,3,15,8,0
20,66,7,20,13,4.7434641224026475,3,7,10,14.055970841933863,10,3,74,14,1
3,6,4,8,1,4.182919302778232,0,2,7,5.29324949040538,5,5,22,6,0
34,29,5,13,11,4.751436250688698,3,5,23,12.986097681381281,12,3,91,6,1
3,6,3,7,4,3.8245600700299685,0,4,10,3.531392557852679,4,6,15,1,0
18,56,9,22,7,4.613048145210219,3,8,11,11.483489333796433,17,4,94,14,1
11,14,2,11,1,3.599648654996032,0,4,13,6.737985640497213,6,3,25,9,0
10,41,14,25,9,4.674435057523413,4,8,15,13.776952767316768,12,3,46,11,1
39,30,5,25,11,4.974981047187186,4,7,22,9.63047365929401,19,3,62,8,1
24,53,8,25,9,4.0386403780286315,4,8,13,12.221540854799539,14,5,55,15,1
17,14,0,16,1,3.636796908169725,1,2,6,3.1647393412276497,9,6,21,5,0
14,66,13,8,9,5.095645762590824,1,4,17,14.632096137859206,19,2,72,9,1
32,69,7,29,14,4.285593512939138,3,7,16,9.916764760905268,19,5,89,15,1
10,5,0,12,2,3.3426681913266094,1,3,8,4.715869286036417,8,4,11,8,0
4,10,4,11,4,3.3538401753308564,0,2,7,3.0774912091309514,8,5,14,2,0
2,25,1,17,1,3.1744679990425637,1,2,8,5.459339109586034,9,8,22,9,0
10,12,4,19,0,3.8580553490405496,1,2,9,7.065749941819071,5,6,23,3,0
12,40,10,9,10,4.560069795702135,3,6,12,9.334610454259865,13,6,97,17,1
9,3,1,7,4,3.804549303221357,0,3,9,5.389997725271558,8,2,35,6,0
6,21,3,9,3,4.3211380287702195,0,2,12,7.512710574214766,3,2,14,7,0
9,22,1,13,1,3.2919240720692757,1,4,14,7.309375745079041,5,6,11,6,0
4,8,4,11,1,3.8151962360160283,0,3,11,5.496214537623874,5,8,10,9,0
8,19,3,14,0,3.2333476332860647,1,2,7,7.273095128942389,4,9,31,7,0
14,25,1,14,2,4.8240719928767435,0,3,7,5.613653390284273,5,9,31,1,0
17,25,2,14,1,3.381406130793967,1,3,10,3.5652648391725505,3,4,11,7,0
19,12,2,19,0,3.3650797296640915,0,3,13,7.14847842208532,9,2,13,6,0
18,12,3,9,3,3.3782447720490527,1,2,11,4.747925978921961,7,9,37,7,0
14,34,8,21,7,3.8283666437024917,3,8,17,8.98878529709173,11,6,65,11,1
13,58,9,19,6,4.024706829673871,3,4,22,12.580135860334549,19,2,55,12,1
2,13,4,5,1,3.818182863876465,1,2,8,6.82321786307056,4,6,38,4,0
12,8,3,11,4,4.073769606796947,1,2,12,5.635741908126324,9,4,20,5,0
9,26,4,16,2,3.3086406039207215,0,4,6,3.35050740133721,7,4,38,3,0
9,26,3,17,0,3.6499537191836318,0,2,5,7.470910793082856,9,7,19,8,0
26,51,12,8,5,5.152608610833374,4,4,12,14.389693502745954,11,2,82,6,1
15,63,8,10,11,6.067933681571352,2,4,24,9.697612720632982,15,3,81,14,1
24,40,5,5,12,4.676271114694926,1,6,22,9.116558730338248,13,9,79,14,1
12,22,2,19,2,3.882349167332337,0,4,13,5.022455322259547,8,7,31,1,0
2,9,2,8,3,3.505462242786778,0,4,13,4.4385921724501465,3,6,28,6,0
33,57,5,7,5,3.5989635184719777,1,7,10,13.715218637501554,15,4,42,16,1
25,48,11,21,11,3.778548629089621,3,4,11,14.586859837837945,19,6,72,19,1
19,24,3,12,0,2.355142225103685,0,2,14,7.227755977484498,8,8,29,1,0
12,12,1,13,4,3.1388186302555003,1,3,14,7.4391896129644,6,7,22,4,0
8,2,1,14,1,3.080189863372476,1,3,14,4.611301969097424,9,5,14,3,0
13,26,4,12,1,3.6708501918154686,0,4,14,3.348997424473749,4,4,15,1,0
22,68,12,13,10,4.50193166942502,4,4,10,13.201380236892792,11,6,87,13,1
9,9,4,17,0,2.9459704809414857,1,3,6,7.089253317074163,5,6,21,8,0
44,58,12,5,13,4.723042666822397,3,5,17,12.177197430054573,18,8,82,8,1
15,25,1,11,1,3.124648986481851,1,2,11,6.818015335440068,5,4,36,7,0
16,8,0,6,4,3.7946746886890765,0,3,14,7.335399985792118,9,5,18,6,0
15,22,1,7,4,2.9829315004716177,1,2,9,4.12184587849243,4,3,31,1,0
12,46,10,9,9,4.571998362463859,2,8,12,12.571357888900524,12,4,83,9,1
18,10,3,16,2,2.657649653007087,0,4,5,7.102345081804267,4,6,27,1,0
43,40,14,20,8,4.673449769910861,2,4,16,14.437856525437745,17,5,54,7,1
8,3,4,13,2,3.336773055474658,1,3,11,7.559107968183714,7,8,10,5,0
39,68,6,7,13,4.550984494805437,3,9,12,9.202359710143776,18,4,79,18,1
4,2,4,19,1,4.363651962530978,1,3,11,6.213882750299325,9,2,26,1,0
14,5,2,6,1,3.914690396794598,0,4,6,5.898162291009091,3,9,14,2,0
30,29,13,7,7,5.019338049361496,3,7,13,10.478520497673639,10,8,86,14,1
34,36,8,11,7,4.355036964102664,1,8,11,12.603454547818185,19,8,46,10,1
38,39,13,17,11,4.591902142786705,3,7,22,8.079602976757293,19,3,46,7,1
24,65,6,24,7,5.189610194083055,2,9,11,14.587702902573115,17,2,42,8,1
16,15,4,11,4,4.009286651593021,1,4,10,4.408958237546329,9,3,35,2,0
27,36,9,12,11,4.394439352677703,4,7,20,14.281792605225895,16,3,79,17,1
39,60,12,11,12,4.983974186607253,2,8,11,11.74858145053673,19,4,48,17,1
2,11,3,18,2,3.3025189017517147,0,3,6,6.775302074080914,8,4,29,2,0
8,27,4,18,0,3.6511556525738214,0,3,9,3.7684206790362342,6,2,31,7,0
3,16,0,5,4,2.620120389911187,1,2,13,6.56950466698299,9,5,24,5,0
31,43,14,13,12,4.908554914364294,1,5,18,8.006537185005806,16,6,44,9,1
48,68,8,11,9,4.647990561256896,3,4,21,11.599009434853102,10,5,85,19,1
31,40,10,12,5,4.502538239828515,1,6,14,11.953499037838368,16,9,99,7,1
15,19,1,5,2,4.189450849923235,0,2,5,7.434710554414337,5,2,19,8,0
3,22,0,6,0,2.619316611263348,1,3,7,3.366529090568599,6,7,27,5,0
22,69,8,6,7,3.9392326008546714,4,9,15,9.558408258547688,14,9,45,12,1
37,64,13,22,12,4.995832795734756,3,7,23,11.960951275220136,11,3,76,11,1
48,64,6,6,8,5.283373023698976,4,7,16,12.462008518851427,19,7,52,17,1
1,14,2,10,2,3.759773164887198,1,4,7,4.634466315278033,8,3,26,4,0
23,35,5,20,8,4.3497319970778685,3,8,11,9.831091856518373,16,4,95,12,1
7,21,0,17,3,3.551886418400218,1,4,11,7.172145599528712,5,3,36,3,0
15,9,2,6,3,4.329242520984041,1,2,5,3.0400407033689145,6,4,13,7,0
5,23,4,5,1,3.7422601727390075,0,4,5,7.795561459981469,3,5,20,8,0
1,11,0,14,0,4.062347928398448,1,2,9,4.633865490775226,5,2,33,4,0
16,13,3,5,1,3.210399921139338,0,4,11,3.044993286416279,7,2,38,7,0
14,27,4,15,1,4.025591890074953,0,3,11,7.719979533553057,8,9,38,2,0
47,57,13,22,5,4.267693339255477,4,9,23,13.24973010078611,16,3,98,5,1
48,60,5,29,8,3.5433844125242073,4,7,11,8.443061289183332,12,6,51,16,1
47,55,5,10,7,4.424849941867477,4,9,13,10.244401945392744,14,2,92,18,1
1,23,0,5,2,4.017923652433809,0,2,6,5.990937499692643,6,3,16,3,0
15,16,4,8,2,3.8724482092235486,1,4,11,6.384883761555143,4,4,14,7,0
11,3,1,7,1,3.954810565709503,1,2,6,6.20096934268516,8,8,22,7,0
13,66,9,25,13,5.162928939409941,1,8,18,12.38971419590347,10,9,86,12,1
38,36,11,20,8,5.296017072524831,3,8,19,11.101682581098318,11,3,40,18,1
10,4,4,19,2,2.9809557480918567,0,3,12,6.4272026118564565,6,7,27,2,0
7,15,1,6,1,3.4338784729383085,1,3,13,7.512669413192877,6,9,12,2,0
16,31,12,18,5,4.082527229052121,1,6,21,8.811087021139276,17,4,64,7,1
1,13,3,16,0,3.6098921617122306,0,3,8,4.451841062430103,7,4,28,5,0
21,64,8,10,7,4.781624660720169,3,5,23,8.381727441789849,19,7,40,10,1
28,34,10,27,9,5.600490823887152,2,9,21,12.674488730729959,17,2,56,11,1
15,53,13,21,14,4.928017638331178,1,5,12,11.45045632203719,19,8,43,13,1
49,68,11,27,9,4.321510705965433,2,8,20,14.112431086157189,14,9,95,8,1
3,3,4,5,3,4.3549140930384995,0,2,14,7.948682988561355,5,5,12,6,0
3,11,0,11,2,3.4078809802772483,0,3,5,3.1002299976628236,5,4,12,9,0
40,47,12,7,13,5.244790545859379,1,5,12,9.82286137777933,18,3,71,17,1
26,46,7,27,11,4.718186219978799,1,7,11,12.90868167721294,15,7,72,7,1
24,58,6,5,5,3.8452520562650756,3,7,12,13.601754837639854,14,7,90,10,1
2,2,4,7,4,3.4991341508871967,0,4,11,4.320064230359465,9,6,33,2,0
14,22,3,19,2,3.519150293761212,1,4,8,5.821417508667159,9,6,39,3,0
5,7,3,10,1,3.1471971097639155,1,4,5,4.140829568754529,7,9,32,9,0
36,50,11,17,6,4.187185263754264,4,9,14,14.873085890804415,13,9,84,11,1
1,8,2,11,3,3.0451994619033558,1,3,14,4.549328247042423,3,9,20,6,0
30,37,6,16,6,4.199159279327908,1,4,20,12.430571679472564,10,6,91,19,1
37,28,14,24,9,4.93582080334605,3,9,21,10.103743050344544,17,9,54,10,1
41,31,9,23,14,5.314876193436511,2,6,21,9.481962570475845,18,6,79,18,1
1,22,4,16,3,2.9382354395430026,0,2,8,6.449118464488187,9,6,38,2,0
30,25,11,12,5,5.095136271984051,4,6,15,11.090720428563479,15,7,44,10,1
13,3,2,17,1,3.4687942304321924,0,2,11,5.999428940263874,6,8,24,8,0
34,32,8,19,9,3.8647749659153887,1,6,14,9.079597321745453,15,3,61,8,1
10,15,0,10,1,3.287069206799201,1,2,14,3.727837549166179,4,5,38,6,0
3,2,3,9,2,3.2223288480683374,0,2,13,7.857581784020696,5,6,28,7,0
17,4,2,16,4,4.2036294875324725,1,3,11,6.658397993937409,6,6,14,9,0
44,41,8,12,14,5.4898816529129455,3,8,17,11.290640000168862,10,5,43,14,1
39,36,5,19,12,4.569001958777928,4,5,19,10.865634322466644,10,9,74,13,1
9,3,3,13,2,3.8372247012018343,1,3,13,4.276162171721417,8,4,31,7,0
21,48,10,27,11,4.508215321374232,2,8,23,10.975164981890904,14,8,75,18,1
1,23,1,6,3,3.209588023576749,0,2,7,7.6787463076227525,8,8,19,9,0
15,67,13,25,5,4.476883460660201,2,8,11,13.943959533835766,14,6,60,13,1
14,66,6,11,13,4.736074748686217,3,9,19,13.260228867477046,13,6,71,5,1
32,34,8,19,11,4.905717499784306,3,4,21,12.856073782145238,19,6,83,19,1
18,37,6,26,12,4.031141465191508,3,7,24,11.490149123752635,16,6,99,7,1
13,18,4,11,3,1.9060942619799284,1,2,12,5.731952336058681,9,6,36,7,0
33,30,6,29,14,4.079107674992192,4,9,10,8.59182923035108,18,5,95,10,1
7,6,3,9,1,3.6356954904988488,0,3,11,7.166048439789007,8,9,10,6,0
23,43,6,24,14,4.055683870870417,1,6,17,10.887025152439588,12,5,68,10,1
24,34,8,7,7,4.072695422267628,2,5,21,10.790037495764798,10,7,72,5,1
30,28,11,21,13,4.752806941781656,3,5,21,14.001790098020695,12,4,85,6,1
19,63,9,22,10,3.9289961035640397,4,8,22,8.314571537963571,15,7,60,6,1
33,27,11,25,6,5.21483594619304,2,7,20,14.441577743849148,18,4,86,16,1
29,63,12,27,11,4.554995547638021,3,7,18,14.25915056290515,10,9,87,16,1
19,7,2,9,3,3.1675652286880096,0,3,7,5.275621155163847,8,6,16,8,0
1,12,4,11,3,3.452546715364535,1,2,7,5.397596185556769,9,2,31,2,0
14,19,4,17,1,3.148626111650307,0,4,7,6.2781470605715874,8,8,25,2,0
27,49,12,29,10,4.309559831963628,1,7,17,10.59895216802327,10,5,83,7,1
44,54,5,20,10,4.282248622915441,1,7,23,10.70188609064956,18,8,95,15,1
14,23,3,11,1,4.096585432487572,0,3,10,5.317757089426621,7,6,31,1,0
6,2,3,6,4,3.8222531376369044,0,4,8,5.885320226128513,9,8,15,2,0
31,45,11,14,9,4.451750537450055,1,8,17,9.235258565377682,12,3,48,10,1
15,22,4,6,0,3.765283302268867,0,2,9,4.453611538103326,4,3,10,8,0
38,60,8,13,7,4.799362773212346,3,4,23,10.862504448574143,18,6,82,11,1
44,38,13,29,11,4.2654585116729535,4,6,16,10.860813350034515,10,5,98,6,1
28,56,11,10,8,4.589939723506267,3,8,20,14.081749191360375,19,8,65,14,1
19,21,4,5,1,3.1474812599301694,0,3,8,6.779431897839082,8,7,39,9,0
20,25,12,13,9,4.704563798763213,2,9,12,12.6073732650136,13,7,94,11,1
21,49,11,18,10,4.633529846410196,4,5,17,13.26407916554606,13,6,67,13,1
5,20,3,16,4,3.771044962400187,1,4,8,3.87305458491131,3,7,33,2,0
8,4,2,5,1,2.967570797635024,1,4,13,6.104094017529459,3,5,29,5,0
14,12,1,6,0,3.3125978077524643,1,4,10,6.600508272695706,5,9,29,4,0
15,20,2,11,4,2.9032288627824845,1,2,7,4.162840371284143,3,2,24,2,0
13,28,4,8,2,2.774446806414996,1,2,12,4.867701481571478,7,8,27,3,0
22,29,8,23,14,5.007973952057263,4,5,21,12.90551820457216,17,2,40,17,1
30,67,11,26,5,4.1781627727371,1,8,13,9.855663306997242,10,5,98,14,1
35,62,14,21,11,5.2893610331305245,3,5,17,9.987557475089364,19,7,83,17,1
20,48,13,13,10,4.458867500612853,1,5,20,12.828735748420304,13,2,69,14,1
17,61,12,5,14,4.272239029939781,3,4,20,10.169081653672997,13,6,98,9,1
18,29,1,11,4,2.925185400524593,1,4,10,4.296998694009269,3,8,26,4,0
14,30,8,16,6,4.130248747863421,1,4,24,8.805369607504044,17,4,77,7,1
45,48,7,12,9,4.721693550589851,2,8,15,8.160054547356307,14,2,52,8,1
14,27,1,7,4,3.5785221236043356,0,3,10,5.124142665884502,7,5,37,2,0
8,25,0,15,3,3.847761674482629,0,3,5,4.457940640805786,9,3,26,2,0
35,61,10,5,5,3.4513652070174183,2,9,10,12.705711716642597,16,4,56,18,1
10,45,9,18,8,5.483128461863551,4,8,17,10.52145754654026,16,3,96,14,1
21,58,5,25,9,4.775383557175462,1,6,14,11.586165510142319,12,3,94,12,1
43,34,11,27,5,4.582447654945271,4,9,23,10.704283594814994,10,3,85,14,1
33,26,10,17,7,4.024757860540251,2,4,17,9.042520417874004,16,8,57,17,1
5,26,1,5,4,3.58889242691448,1,4,13,5.502904447241494,7,6,25,4,0
8,16,3,10,2,3.979359714161999,1,3,8,6.895026969620188,6,5,10,8,0
22,36,10,15,11,4.356374605022137,2,7,18,12.071492796765392,13,2,87,17,1
23,69,9,14,14,4.541334252224106,1,6,20,8.430971267447458,13,4,85,11,1
17,2,2,15,0,4.1891420468113365,1,2,9,7.808010127874394,9,5,21,1,0
2,15,1,8,0,3.173745429789638,1,4,5,3.379967531579159,5,7,27,5,0
32,64,14,26,10,4.456213567589503,4,4,14,14.10666422738314,15,7,75,14,1
43,31,10,14,7,4.575017361014396,4,8,13,11.136131262267455,12,7,83,19,1
11,66,7,21,12,5.696077669229418,3,5,13,8.15437775613357,10,6,95,5,1
39,50,5,20,10,4.310191968032027,4,6,12,10.94481974389641,13,9,61,10,1
13,13,1,9,0,4.097461067432498,1,2,12,6.768402577714952,6,3,11,4,0
43,33,5,22,13,4.680708611579252,1,8,17,11.774019771181536,14,5,45,11,1
3,21,3,12,1,3.5273397042408807,1,3,10,7.2937601280459194,4,2,24,8,0
34,66,5,12,6,5.382937856891064,4,9,17,9.168077095565465,14,6,85,8,1
19,17,4,19,4,2.9190337541718776,1,2,11,3.956052588733709,6,5,26,1,0
39,55,12,25,7,4.2388465936584865,4,9,10,13.868462544823728,14,9,75,13,1
16,10,0,7,4,3.566459320875137,0,3,9,6.605613780573831,8,9,11,1,0
5,27,0,11,3,3.935537864422798,1,3,6,6.265935945789062,7,8,15,5,0
14,25,11,16,11,4.55476429761163,4,8,22,12.33946517605171,13,7,65,7,1
39,33,9,26,13,4.531776714369791,3,8,24,13.884246896250069,13,7,71,16,1
2,8,1,17,2,3.595357483358397,1,2,10,5.340709709353678,4,5,15,9,0
19,37,11,23,7,3.384141150720537,4,5,10,9.88715042699529,12,7,89,15,1
39,29,6,29,14,4.458762063615163,2,4,10,9.495880174243654,19,4,77,16,1
14,19,0,9,3,2.4780868525389415,0,4,5,5.677066677557338,9,2,13,8,0
6,2,4,18,3,3.3694769040599235,0,2,6,4.81383566568738,8,9,11,4,0
41,40,12,18,13,4.893900189982087,4,5,19,10.405169638558124,12,3,77,10,1
34,36,14,6,12,4.932177042804341,1,8,12,10.288937462962233,15,8,86,16,1
24,66,5,6,9,4.634739681670671,1,7,21,13.004147375343106,10,4,54,16,1
17,18,3,5,2,3.3917859858620556,1,4,13,7.847207345661284,7,2,18,6,0
19,1,1,16,1,2.4966106561167596,0,4,6,5.201108631280826,9,2,12,4,0
17,67,13,6,11,4.022087199187142,1,8,19,12.691593801606881,17,4,74,15,1
13,35,8,7,14,4.152980654236017,4,9,20,10.51427111059003,14,4,66,5,1
23,57,5,26,9,4.6865929760044445,3,9,20,10.238257896726376,18,4,77,11,1
44,63,14,7,8,4.492979449752782,4,8,19,8.620183296899363,18,7,76,9,1
21,34,5,11,14,4.018554477971577,4,7,10,8.464073628690448,13,3,97,13,1
16,26,10,5,10,4.405305856990825,2,7,17,10.050210554803478,19,6,93,16,1
16,51,7,23,13,4.769972976696564,2,7,21,11.298513566416279,19,7,97,13,1
